id,name,age,salary,date,category
2331,Charlie,43,47852.6,2022-11-06,C
7630,Bob Johnson,37,43728.37,2025-11-02,A
3671,Charlie Van Der Waal,3,75580.91,2021-03-13,B
8111,Eve Van Der Waal,39,33346.49,2023-09-23,B
6274,Eve,31,31625.47,2025-11-02,C
33,Bob,52,43285.76,2020-04-08,B
9158,Frank None,35,69894.47,2023-09-01,A
5267,Johnson,44,38552.6,2023-01-23,C
9490,O'Connor,26,59315.36,2025-11-02,C
8283,Unknown,-6,21923.9,2020-01-06,B
8920,Alice,-6,58793.045,2023-11-05,B
4026,Van Der Waal,30,123035.49,2020-11-17,C
5771,Eve O'Connor,35,37989.5,2022-08-13,B
9739,Alice Johnson,33,74760.99,2022-09-21,C
5201,Grace,20,58793.045,2023-11-16,B
1136,Alice,25,63138.38,2021-01-06,A
7753,Diana Lee,35,52947.37,2023-08-26,C
3169,None Smith,32,51443.93,2025-11-02,C
2832,Bob Van Der Waal,32,39475.38,2021-05-23,A
2106,None Smith,47,34667.71,2025-11-02,B
9709,Eve Lee,24,103745.3,2022-12-24,A
3059,Grace Lee,8,25860.47,2022-10-31,C
4810,Alice Van Der Waal,24,59317.38,2023-05-28,C
9859,Bob,37,57985.04,2025-11-02,B
4067,Eve Van Der Waal,32,58485.68,2022-12-31,B
4790,Bob Lee,16,83485.93,2022-05-07,B
5220,Frank,47,49743.29,2020-04-09,B
981,Frank,35,82992.09,2020-09-07,B
653,None Smith,39,134590.725,2021-06-09,C
424,Grace,40,55486.45,2021-11-03,B
8358,Alice O'Connor,35,21677.08,2020-07-18,B
4906,Bob O'Connor,38,55755.25,2022-01-25,C
9350,Frank Johnson,45,53083.61,2025-11-02,B
5188,Alice Lee,48,73204.23,2021-09-02,A
4975,Unknown,43,22091.88,2022-03-01,B
6485,None None,41,70421.13,2023-07-20,A
9821,Unknown,35,48498.46,2020-11-10,A
1742,Frank Smith,34,89444.0,2021-12-25,B
7942,Eve None,23,46201.73,2020-12-23,C
4458,Grace,50,92410.19,2021-08-23,C
7969,Alice Johnson,48,28131.24,2023-11-22,B
3194,Diana O'Connor,35,58793.045,2022-02-11,C
4439,Alice Van Der Waal,34,36830.61,2020-12-13,C
5484,Unknown,37,46908.01,2020-08-26,C
1575,Frank,45,134590.725,2022-10-08,C
1854,Charlie Smith,14,37242.85,2023-08-28,C
1731,Unknown,8,49697.12,2020-04-12,B
7938,Diana None,35,33797.07,2020-09-08,A
1643,Bob Lee,4,51354.21,2023-08-29,A
4445,Bob Johnson,36,55548.93,2020-10-21,A
1564,Unknown,35,41469.51,2021-04-22,B
2715,None None,49,131686.96,2023-08-27,A
1964,Alice,27,106679.53,2022-04-25,B
2944,Bob,36,58793.045,2021-10-19,A
2358,Unknown,42,90071.04,2021-09-16,C
3413,Grace O'Connor,20,47096.57,2020-08-07,C
8214,Unknown,45,32381.56,2020-04-18,C
7680,Charlie None,38,41817.61,2020-01-21,A
1659,Smith,27,31952.87,2025-11-02,C
2860,Alice Johnson,36,95855.2,2020-06-02,A
7829,None Johnson,33,38630.72,2021-11-05,B
9000,Charlie,44,114012.86,2022-12-14,A
863,Unknown,35,64243.53,2021-07-27,C
4535,Eve None,37,48933.25,2021-01-07,A
4996,Alice None,27,46581.15,2025-11-02,B
5379,Diana,23,134590.725,2022-12-18,A
4639,Bob Lee,37,60183.49,2020-12-29,A
3868,Eve None,35,46529.02,2020-11-16,B
2288,Bob Lee,44,91740.65,2022-04-16,B
2354,Grace Lee,42,80239.73,2023-02-07,A
5286,Grace O'Connor,25,36532.36,2020-03-19,B
3151,Alice,37,60031.41,2022-01-10,A
2394,None Van Der Waal,25,24237.44,2020-03-01,A
644,Bob Smith,15,58881.03,2021-07-22,B
6110,Frank,27,70059.64,2021-06-26,C
6970,Diana,34,58793.045,2021-09-25,B
2612,Eve Smith,41,58793.045,2023-03-01,B
2382,Grace Johnson,36,41387.11,2021-05-08,A
6571,Alice Johnson,45,67757.96,2020-09-17,B
9635,Diana Van Der Waal,23,111886.63,2024-01-22,A
2571,Alice Johnson,30,62694.71,2022-04-14,A
5739,Alice Johnson,54,45294.75,2021-07-28,A
2695,Diana Johnson,11,97256.97,2023-06-14,A
4543,Diana,29,63866.19,2022-08-26,A
6330,Eve,22,65471.3,2025-11-02,A
508,Johnson,32,89219.69,2020-05-06,A
3068,Charlie O'Connor,29,57059.42,2024-01-13,A
9577,Frank Smith,42,37544.69,2023-07-31,A
6212,None Lee,38,55420.64,2022-04-06,A
7334,Diana,19,104408.74,2022-07-08,A
5218,Alice None,27,134590.725,2025-11-02,C
5080,Alice O'Connor,34,58793.045,2021-04-18,C
6378,Bob Johnson,43,134590.725,2022-02-25,A
983,Eve Lee,64,49838.74,2025-11-02,C
1357,Charlie Johnson,43,60489.73,2023-10-04,B
6607,Charlie,22,134590.725,2025-11-02,B
9776,Frank Smith,33,48783.53,2022-04-24,C
6528,Grace None,37,52198.11,2025-11-02,C
5165,Frank Lee,28,43416.98,2021-05-16,B
8555,Diana O'Connor,40,61018.75,2022-07-02,B
8289,Diana,7,69974.12,2024-01-15,B
3294,Alice O'Connor,35,42466.14,2023-07-24,B
9185,Alice None,29,123646.29,2022-02-05,C
9208,Alice Van Der Waal,33,41205.88,2021-10-26,C
8218,None O'Connor,52,76818.32,2021-06-19,C
4361,Frank Van Der Waal,19,60674.13,2021-05-30,C
9640,Lee,38,111509.07,2020-06-25,B
6358,None Lee,44,58793.045,2022-09-26,B
9782,Bob Smith,37,79719.26,2020-07-24,C
8576,Alice Smith,15,134590.725,2021-01-27,B
1287,Eve,35,29120.36,2023-07-17,C
5257,Alice Van Der Waal,32,38166.25,2022-11-27,B
6343,Charlie O'Connor,28,134590.725,2021-05-04,A
5096,Bob Van Der Waal,31,55989.37,2020-05-31,A
6941,Smith,30,58793.045,2023-09-11,C
2824,Lee,20,50709.44,2023-02-12,B
8373,Unknown,36,134590.725,2022-11-08,A
1542,Unknown,27,26720.88,2022-05-29,B
6455,Johnson,35,111136.76,2023-09-13,A
6368,Bob O'Connor,41,28602.41,2023-08-23,C
5385,Unknown,54,27351.47,2022-10-06,C
1860,Lee,-6,34770.12,2023-07-17,A
2969,Bob Van Der Waal,25,56166.82,2023-05-16,B
9785,Charlie,17,41891.6,2025-11-02,A
6891,Bob O'Connor,61,40667.67,2020-01-14,A
8694,Unknown,-6,37654.46,2025-11-02,A
7083,Diana Johnson,26,37981.5,2021-11-30,B
7857,Alice Smith,55,37555.63,2023-12-19,C
7917,Unknown,51,67334.68,2020-02-10,B
3629,Grace,18,43566.66,2023-07-03,C
3243,Diana Johnson,25,15794.24,2021-12-13,B
5538,Alice,33,58768.04,2020-10-14,B
4915,Alice Smith,22,87091.0,2021-05-08,A
5234,Unknown,33,52082.93,2021-11-26,A
3003,Frank Johnson,35,31875.88,2025-11-02,C
93,Bob Van Der Waal,18,86900.28,2020-06-29,B
2734,Eve Van Der Waal,35,30143.61,2021-01-24,C
9834,Bob Lee,49,50991.38,2025-11-02,C
7806,Bob O'Connor,39,59223.3,2023-05-15,C
991,Diana Lee,34,102701.17,2025-11-02,C
2228,Grace Van Der Waal,26,79926.88,2023-12-27,B
5982,Charlie,35,67455.1,2022-10-09,B
4664,Eve O'Connor,20,58793.045,2023-01-18,C
6443,Frank Johnson,37,33556.93,2022-12-01,B
2543,Frank,35,131924.57,2022-10-08,B
5709,Bob,35,12932.28,2023-07-21,C
2048,Alice,28,122257.49,2020-08-13,A
6537,Alice Johnson,29,39315.41,2025-11-02,A
3284,Eve,20,72409.27,2023-10-04,C
515,Van Der Waal,40,123529.06,2022-06-22,B
8104,Bob O'Connor,29,79258.69,2020-04-23,C
8912,Smith,24,72128.85,2025-11-02,A
5301,O'Connor,25,92333.64,2020-12-06,B
9938,Alice,41,28567.65,2023-09-02,C
9435,Alice O'Connor,21,30792.51,2022-05-06,A
8134,Unknown,22,68574.68,2020-11-05,A
9875,Alice Smith,45,54241.2,2025-11-02,B
3112,Grace,33,58793.045,2020-05-14,C
5736,Alice Van Der Waal,46,111201.6,2023-08-28,B
6893,Lee,30,106482.99,2023-02-20,B
2285,Frank None,34,37783.68,2020-03-31,B
9443,Lee,36,74698.11,2021-06-03,C
9647,Unknown,51,27387.43,2023-04-21,A
9961,Grace O'Connor,50,27060.02,2020-12-07,B
282,Alice None,48,38314.22,2021-10-11,A
9740,Alice,27,-30.04,2025-11-02,C
5289,Eve Smith,23,43194.61,2023-07-21,A
8886,Bob,44,75027.31,2025-11-02,B
1033,Eve Smith,51,59416.88,2021-05-08,B
3086,Charlie Smith,48,-30.04,2022-02-23,B
2703,Grace,35,78654.43,2023-06-03,A
6057,Eve,43,35622.58,2021-01-09,C
7770,Frank,43,93930.67,2022-10-14,A
1544,Smith,36,38910.64,2021-08-28,B
434,Diana,37,73551.04,2020-07-22,B
574,Unknown,36,46810.17,2023-03-21,B
9663,Eve Smith,35,116080.62,2025-11-02,B
9935,Unknown,26,86300.67,2025-11-02,A
4606,None O'Connor,26,42348.56,2022-07-01,C
5860,Alice,15,49364.81,2021-09-02,B
1130,Unknown,36,134590.725,2024-02-01,B
5856,Charlie,34,31873.3,2025-11-02,B
8428,Unknown,44,41774.6,2020-04-19,A
8759,Unknown,50,42808.5,2021-04-14,A
4392,Eve,50,33541.33,2021-05-17,C
3801,Unknown,52,35350.69,2022-07-29,C
1613,Bob Smith,25,56707.82,2023-10-03,A
680,Unknown,35,75983.12,2022-04-10,B
1207,Grace Van Der Waal,-6,26995.55,2023-12-29,B
5195,Van Der Waal,51,46596.47,2023-05-07,A
2565,Eve None,53,40054.9,2020-12-18,B
235,Johnson,40,33348.15,2025-11-02,B
4799,Lee,11,98508.05,2021-07-31,C
1218,Bob None,39,40843.08,2022-03-03,A
4040,Charlie Johnson,41,30183.59,2021-09-20,B
715,Diana Van Der Waal,50,92973.95,2020-11-16,B
3718,Bob Johnson,35,111929.03,2025-11-02,A
864,Eve Johnson,45,67428.83,2021-10-18,A
4725,Charlie,27,37405.59,2022-05-11,B
9018,None Smith,22,52112.93,2020-06-07,B
7618,Bob None,41,43151.91,2021-09-26,A
8074,Diana Johnson,25,58413.62,2020-07-25,A
6221,None None,52,85644.05,2022-01-02,C
4854,Unknown,35,59123.64,2020-03-14,A
5451,Frank Smith,41,59768.63,2020-10-24,C
8500,Unknown,38,46325.96,2023-07-01,A
9905,Alice Smith,32,83485.86,2022-05-13,A
766,Grace,23,71979.96,2020-09-26,C
9919,Alice,10,23882.6,2021-06-02,C
9279,Bob Lee,28,24569.41,2023-06-27,B
5795,Alice,28,50725.16,2023-04-09,B
3717,Van Der Waal,48,97278.79,2021-11-27,B
3655,Smith,25,107293.56,2020-12-31,B
7801,Smith,35,87682.22,2021-09-09,C
3098,Charlie Van Der Waal,35,55529.31,2020-11-05,B
651,Frank Johnson,40,124548.56,2025-11-02,A
1987,Lee,8,41720.68,2022-06-17,B
4692,Bob Smith,60,50487.89,2023-06-22,A
128,Charlie Lee,33,29423.04,2020-01-18,B
3398,None O'Connor,1,50379.1,2020-12-06,B
124,Bob,26,38915.17,2023-10-04,B
4974,Alice Johnson,24,129176.56,2025-11-02,C
6642,Diana Van Der Waal,27,117066.84,2023-11-22,B
1805,Johnson,30,61798.84,2022-05-22,A
8516,Charlie Lee,27,75619.75,2020-09-21,A
2066,None Smith,25,44262.7,2023-05-01,C
1460,None O'Connor,35,16842.73,2023-11-27,B
7341,Diana None,44,40895.19,2023-11-10,B
8447,Unknown,49,87027.67,2025-11-02,C
2769,Bob Lee,31,74539.05,2025-11-02,B
145,Bob Johnson,34,49215.53,2020-07-21,B
2161,Unknown,21,86660.31,2025-11-02,B
8039,Unknown,35,47315.18,2020-11-05,C
1893,Grace O'Connor,37,33833.07,2021-05-19,B
5086,None Van Der Waal,32,86664.18,2021-12-01,C
6883,Frank,39,44094.45,2025-11-02,A
3767,None Lee,38,100038.06,2023-07-24,A
454,Bob Lee,22,58793.045,2025-11-02,B
6227,Eve Johnson,49,45036.49,2022-04-18,A
8138,Charlie,32,80707.62,2021-08-12,B
3263,Diana,55,76644.45,2022-07-29,B
3694,Bob,35,53606.68,2023-03-06,A
5746,Charlie O'Connor,58,69124.25,2022-02-01,C
64,Johnson,49,64220.62,2023-04-03,C
1018,Grace None,37,28438.0,2025-11-02,A
9394,Alice Smith,35,49920.62,2020-06-06,B
2670,Lee,26,67083.64,2023-08-12,B
168,Bob,41,77119.32,2021-02-17,B
6988,Bob,36,57955.98,2024-02-07,A
8270,O'Connor,35,45434.16,2020-06-04,B
8096,Alice O'Connor,44,30722.53,2023-03-15,B
3636,None Smith,35,87237.57,2020-01-12,C
2165,Alice,45,82571.83,2023-02-05,B
4292,Alice O'Connor,23,98087.67,2021-07-02,A
1587,Diana Van Der Waal,35,34919.99,2023-10-22,A
3886,Bob Van Der Waal,35,63640.55,2021-02-06,C
8636,Johnson,49,42356.06,2022-09-11,C
7541,Unknown,46,61280.96,2025-11-02,B
9949,Bob Smith,35,134590.725,2020-03-09,B
5816,Eve Smith,33,94072.69,2023-10-19,B
2232,Eve,56,41035.02,2021-03-12,C
1642,Unknown,35,52769.35,2021-02-21,C
734,Unknown,43,49959.06,2023-06-25,C
7772,Bob,30,63700.91,2021-11-15,B
7444,Bob Smith,12,27945.92,2023-10-25,C
605,Van Der Waal,35,70393.14,2020-06-01,C
3739,Alice Van Der Waal,39,20768.52,2021-07-07,A
8520,Charlie,43,25942.75,2021-05-02,C
6217,Alice Smith,39,134590.725,2020-11-06,B
9483,Alice,35,49992.06,2022-01-18,A
3822,Grace Van Der Waal,39,122164.39,2021-03-13,C
2599,Bob,25,-30.04,2021-07-19,A
245,Grace None,42,20936.44,2025-11-02,B
8170,Eve O'Connor,37,35406.82,2021-01-11,B
2901,Alice,28,134590.725,2022-09-24,A
9911,None Lee,40,29574.24,2025-11-02,A
5985,Unknown,35,134590.725,2020-06-02,A
7353,Charlie,27,71154.36,2021-10-10,C
5970,Smith,32,63571.31,2020-01-18,B
2419,Charlie O'Connor,51,41179.73,2022-05-12,B
6896,Bob O'Connor,51,-30.04,2020-11-23,C
78,Bob,37,79383.61,2020-06-15,B
8478,None Lee,35,115802.09,2022-08-02,C
5187,Smith,17,66048.55,2022-10-11,A
5118,Unknown,55,86663.17,2023-07-12,B
2631,Lee,47,58793.045,2020-06-12,B
8265,Unknown,44,134590.725,2021-07-22,A
2762,Johnson,7,67460.22,2022-02-11,B
6228,Alice Lee,-6,134590.725,2020-02-25,A
4659,Eve Johnson,33,36952.87,2020-02-08,B
6534,Bob Lee,43,58541.7,2025-11-02,A
2749,Bob,29,102308.47,2024-01-25,A
2506,None O'Connor,35,64280.21,2025-11-02,A
8437,Grace,42,77564.76,2022-08-27,B
9262,Charlie Lee,25,36721.24,2021-09-27,C
1406,Bob Smith,28,48886.34,2020-03-14,A
9178,Alice,37,58793.045,2022-08-03,C
2747,Diana Lee,51,57367.68,2022-10-07,B
2998,Charlie,44,54491.5,2023-05-14,B
6828,Charlie None,47,45957.83,2022-03-14,B
7497,Eve,35,82139.41,2025-11-02,C
8575,Bob O'Connor,52,58793.045,2023-11-01,B
449,None Smith,14,20443.17,2025-11-02,C
7253,Alice Van Der Waal,59,44990.83,2025-11-02,A
9183,Frank O'Connor,60,134590.725,2022-03-25,A
1625,Bob None,40,77261.34,2020-06-04,C
1479,Eve Van Der Waal,44,39217.54,2020-04-11,C
620,Eve Van Der Waal,34,74795.85,2021-07-23,B
8397,Unknown,32,55989.87,2023-06-21,C
8805,Grace Johnson,27,72679.39,2024-01-09,C
2803,Bob Lee,34,93001.11,2023-01-09,B
2743,Alice Smith,41,65956.9,2023-01-04,B
9579,O'Connor,40,63593.97,2020-05-07,C
9276,Alice None,58,125900.96,2023-08-13,A
3083,Diana,36,78419.95,2023-10-30,A
7514,Bob Smith,17,66000.61,2022-07-15,A
9332,Unknown,54,61151.34,2022-09-13,C
408,Charlie O'Connor,20,45118.64,2020-04-11,B
2163,Frank Johnson,28,32119.92,2024-01-16,A
73,Lee,35,83717.19,2021-04-10,A
2019,Alice None,40,113356.59,2025-11-02,A
3487,None Johnson,17,74155.31,2021-07-31,A
1060,Alice Johnson,26,79456.66,2020-11-17,C
7609,Frank None,17,38424.56,2025-11-02,A
304,Bob,42,58793.045,2022-08-09,C
7310,Alice Lee,49,31542.5,2025-11-02,B
4324,None None,20,52851.45,2022-04-07,B
3430,Van Der Waal,-6,97890.25,2023-07-09,C
4995,Alice Lee,46,42246.92,2023-02-15,B
5686,Smith,27,57680.17,2020-05-02,A
3660,Unknown,11,58793.045,2021-06-21,A
8183,Johnson,22,109541.84,2021-11-01,C
3117,Charlie Johnson,27,26277.89,2021-02-28,C
2435,Eve Van Der Waal,53,47176.76,2021-05-10,B
7227,Bob,33,41392.73,2021-02-07,A
2294,Charlie,22,38624.79,2020-07-23,C
7221,Diana,36,49440.23,2021-12-01,B
6251,Diana None,19,22612.51,2021-10-08,B
3053,Charlie Smith,41,49821.4,2023-08-31,B
5607,Charlie O'Connor,23,60931.49,2022-07-21,A
927,Bob Johnson,25,35540.67,2021-01-06,A
5681,Unknown,39,47058.41,2023-04-15,A
3085,Eve O'Connor,56,60462.5,2025-11-02,B
3020,Alice,61,63570.78,2020-01-24,C
8461,Charlie,22,26444.13,2023-04-15,C
924,Eve Smith,27,84976.32,2022-11-10,B
1729,Unknown,41,86004.3,2021-12-08,A
2480,Frank,49,41306.75,2020-02-02,C
4258,Charlie None,9,58793.045,2025-11-02,A
7923,Eve Lee,36,75200.63,2024-02-02,A
7669,Grace Lee,29,69957.03,2021-05-31,B
1928,Unknown,11,84249.03,2025-11-02,B
4125,Eve None,-6,35721.3,2020-05-12,C
2157,Frank,28,50175.48,2021-12-18,B
7008,Diana,35,81536.02,2024-01-17,B
7703,Grace,35,40179.32,2021-10-01,B
8385,Charlie Johnson,39,50200.46,2020-12-06,A
7386,Bob,46,80862.96,2021-03-09,A
8006,Van Der Waal,35,69907.29,2020-02-15,A
7985,Eve,26,60504.03,2021-06-30,A
7276,Lee,32,61777.01,2025-11-02,A
6945,Alice Smith,43,54860.93,2022-01-01,A
2051,Eve,47,91710.1,2023-07-26,C
3838,Frank,-6,134590.725,2020-12-13,C
7714,Frank Lee,35,69309.41,2023-04-13,A
3891,Unknown,39,113665.14,2022-02-24,C
9689,Alice None,40,58793.045,2023-04-08,C
6331,Eve,49,42583.23,2025-11-02,C
3256,Eve None,26,40372.53,2023-10-18,C
5002,None None,26,37828.88,2025-11-02,B
5284,Diana Smith,44,51701.0,2020-06-21,A
6560,Bob Van Der Waal,30,93251.41,2020-03-09,B
4278,Alice,29,98860.75,2022-05-23,A
8429,Van Der Waal,50,46405.52,2022-01-06,A
7528,Alice,18,50921.38,2021-01-22,B
1770,Charlie None,59,58793.045,2021-07-10,B
9945,Alice,27,67308.87,2020-08-20,B
6190,Frank Lee,45,80286.31,2022-06-11,A
8916,Alice,33,49041.74,2023-03-02,B
5027,Bob Johnson,35,54164.89,2023-06-27,B
3210,Bob Lee,31,117870.66,2025-11-02,A
6617,Alice Lee,45,52088.88,2022-06-13,B
3731,Unknown,30,58793.045,2022-12-14,B
4541,Van Der Waal,28,57367.48,2021-03-01,B
5420,Unknown,56,58793.045,2025-11-02,B
4897,Alice,-6,27710.33,2022-08-16,B
9854,O'Connor,26,47961.8,2020-04-04,B
5071,Frank O'Connor,17,73864.11,2020-01-07,B
1813,Bob Lee,57,134590.725,2020-10-05,A
7705,Diana Smith,28,45961.4,2020-02-28,B
8635,Grace Van Der Waal,59,87766.89,2021-02-21,C
6958,Diana Johnson,39,65486.75,2020-02-17,B
4448,Alice,-6,106938.18,2021-06-14,B
179,Frank,37,43939.76,2021-02-07,B
2296,Eve Johnson,61,103942.55,2025-11-02,C
4677,Unknown,8,120696.72,2020-08-08,B
2889,Unknown,37,123291.3,2023-12-14,A
6030,Alice,31,122235.39,2020-10-27,C
9624,None O'Connor,32,65869.7,2022-08-13,C
4716,Charlie,36,80215.57,2025-11-02,C
3940,Eve Lee,31,48543.28,2023-02-14,B
2662,Van Der Waal,37,19703.17,2023-11-28,A
9753,Grace,34,58793.045,2021-07-08,A
3707,Eve Johnson,19,55243.3,2021-06-22,A
9093,Charlie,39,96909.4,2020-04-27,B
1755,Grace O'Connor,43,58793.045,2023-02-27,C
6070,Diana,28,35204.06,2020-01-13,A
8457,Bob,35,134590.725,2023-01-17,A
6109,Grace Van Der Waal,51,72697.86,2021-06-14,B
7954,Bob None,45,31505.46,2023-08-11,C
5554,Eve,44,58793.045,2022-05-23,A
1385,Unknown,35,20153.27,2022-04-18,C
1814,Alice Johnson,48,87712.78,2020-11-21,B
5251,Diana,53,46007.83,2020-10-10,A
8809,Alice Smith,44,39332.51,2022-04-13,B
5410,Alice Johnson,28,43391.38,2023-06-28,C
1576,Alice,34,51518.41,2023-01-06,A
8178,Lee,41,79843.87,2023-01-13,B
7807,None None,45,26311.69,2022-05-29,A
4972,Grace None,34,58793.045,2022-08-16,B
9068,Grace Lee,28,75547.51,2022-07-04,A
9909,Unknown,54,-30.04,2021-09-22,A
2468,Van Der Waal,22,80108.9,2020-04-03,B
364,Unknown,23,46689.2,2020-05-27,C
7588,Van Der Waal,19,131584.75,2021-02-06,B
7445,Diana,23,66458.63,2022-02-07,A
4996,Alice Smith,49,110540.05,2020-02-22,C
5099,Alice Johnson,50,77565.75,2025-11-02,C
69,Eve Johnson,34,79948.68,2025-11-02,B
7374,Bob,40,41101.09,2023-02-09,C
8654,Unknown,34,107332.93,2025-11-02,A
4345,Bob None,35,66694.67,2020-11-16,B
4996,Eve Smith,61,37164.2,2021-09-30,A
8860,Frank None,51,20847.81,2022-07-24,C
7168,Alice Johnson,39,64213.57,2025-11-02,B
1896,Bob Lee,24,127253.51,2022-12-21,B
5176,Frank Smith,32,38041.25,2025-11-02,B
556,Alice None,26,37406.38,2020-11-04,B
936,Unknown,36,58793.045,2025-11-02,C
7547,Bob Johnson,38,103841.24,2022-09-13,B
1793,Charlie Smith,30,23899.34,2025-11-02,C
4687,Frank Van Der Waal,17,43256.83,2023-08-03,B
9252,Alice,60,36211.05,2020-08-24,B
8377,Alice None,37,79304.54,2022-10-08,C
3719,Unknown,40,55750.54,2020-06-19,C
4996,Bob None,29,50347.79,2020-08-19,A
3419,Grace None,16,58793.045,2023-06-25,B
3426,Unknown,34,88646.54,2022-02-21,C
3410,Alice,31,104904.02,2021-09-11,B
5640,Frank None,43,99938.95,2023-11-17,A
368,Smith,45,79833.88,2020-05-06,B
1246,Bob Smith,-6,58793.045,2022-05-20,A
583,Diana Johnson,46,37578.71,2022-05-01,A
1098,Alice Johnson,56,72681.35,2021-08-13,A
661,Bob Johnson,39,134590.725,2022-05-04,C
9319,None Smith,48,23899.93,2023-03-08,B
639,Eve,40,45838.69,2021-04-20,B
6672,Unknown,12,35670.47,2025-11-02,B
8262,Van Der Waal,33,69172.57,2021-02-10,B
1506,Diana Lee,24,122874.15,2020-02-28,A
7965,Alice,37,78335.29,2023-03-25,B
3171,Bob O'Connor,25,53709.29,2023-08-15,B
5914,Frank None,42,78656.02,2024-01-15,C
2196,Johnson,46,51799.75,2023-01-20,A
7897,Grace Johnson,49,65984.22,2023-04-26,C
9956,Smith,54,81577.27,2024-01-18,B
9100,Unknown,14,134590.725,2023-02-22,A
8034,Alice,20,74960.53,2022-06-01,B
560,Alice O'Connor,35,66759.23,2025-11-02,B
7080,Eve Van Der Waal,47,134590.725,2025-11-02,A
342,Alice Van Der Waal,37,22516.8,2025-11-02,C
1389,Eve Smith,35,57181.87,2020-05-05,C
1215,Bob Lee,34,41330.64,2023-08-29,C
8360,Frank Smith,11,58793.045,2021-01-23,C
3109,Diana Van Der Waal,25,80982.42,2020-09-25,B
5882,Bob Lee,33,97765.93,2023-12-08,B
9768,Grace None,26,46156.79,2020-03-03,A
5626,Eve Lee,27,58793.045,2020-12-16,A
6851,Alice,65,38222.42,2025-11-02,A
775,Bob Johnson,31,31563.49,2022-04-18,A
3104,Bob,38,62033.42,2021-04-10,C
2093,Eve,37,53676.48,2025-11-02,A
4425,None Smith,42,126155.03,2020-11-01,A
9225,Diana Smith,29,134590.725,2023-02-03,A
193,Alice Van Der Waal,49,44166.64,2020-04-26,C
2530,Diana Smith,40,24203.1,2025-11-02,C
2440,Eve Van Der Waal,19,30224.65,2025-11-02,A
3288,Alice,33,58793.045,2020-04-24,A
1213,Eve Van Der Waal,32,66413.31,2022-11-21,A
8526,Bob O'Connor,32,52543.89,2021-05-04,C
1602,Grace Smith,41,31912.24,2023-11-10,B
1275,Alice Van Der Waal,-6,134590.725,2023-08-21,C
5109,Lee,41,83402.15,2023-06-26,C
4207,Bob O'Connor,39,134590.725,2021-11-12,A
6631,Alice Van Der Waal,-6,24329.72,2024-01-16,B
3542,None Johnson,9,113135.21,2021-08-17,A
2370,Alice Johnson,44,55574.85,2023-09-01,A
9138,Alice O'Connor,40,-30.04,2021-11-27,C
2472,Bob,-6,60606.95,2020-06-30,B
5363,Bob Van Der Waal,38,58793.045,2020-10-14,C
5052,Alice Van Der Waal,42,55742.75,2020-10-28,B
1283,Frank Johnson,49,96106.41,2021-05-12,C
4654,Lee,41,22437.63,2023-02-08,B
365,Charlie O'Connor,38,126583.37,2021-09-04,A
1096,None Lee,46,72852.74,2025-11-02,C
4684,Eve Lee,35,56663.82,2023-07-20,C
536,Unknown,39,95588.4,2021-09-09,B
1085,Unknown,27,71819.21,2022-12-21,A
1947,Eve,48,47100.78,2023-05-26,C
1746,Charlie Smith,15,40683.25,2023-09-05,B
9655,Diana,44,126725.04,2021-06-13,B
5519,None Johnson,35,28580.73,2025-11-02,B
2334,Johnson,-6,54260.22,2022-01-04,C
1013,Unknown,25,29578.15,2021-02-16,A
1719,Bob O'Connor,36,58793.045,2023-11-02,B
9845,O'Connor,35,57038.23,2021-06-05,B
9532,Unknown,40,32056.01,2025-11-02,B
9037,Alice,22,38773.83,2025-11-02,A
8347,Eve None,42,61218.46,2023-01-23,B
6950,Frank,12,69046.67,2020-08-17,C
3904,Eve None,26,22729.41,2020-10-24,C
1993,Bob,16,42078.3,2023-05-14,A
6716,Charlie None,44,64875.57,2023-11-17,A
6376,Alice Smith,39,109635.01,2021-09-14,A
2126,Bob Van Der Waal,40,91092.46,2022-03-28,C
218,Diana,52,47692.06,2025-11-02,A
6844,Smith,31,98671.06,2022-12-24,B
3051,Grace,42,51147.38,2020-01-03,B
1940,Frank,35,12566.68,2023-11-15,C
6564,None Smith,33,123061.3,2020-08-25,A
929,Grace O'Connor,50,75269.29,2020-08-26,A
3382,Bob,59,65777.1,2025-11-02,B
4907,Charlie Smith,35,60120.87,2025-11-02,A
5155,Unknown,45,69658.38,2025-11-02,A
8597,None None,38,60093.21,2022-03-24,B
4520,Frank Johnson,38,51815.44,2020-05-07,A
2983,Eve Johnson,37,43193.64,2020-03-21,C
5315,Grace Lee,31,62222.75,2020-03-20,C
2564,Alice O'Connor,-8,38536.57,2020-09-02,B
8037,Diana,53,33818.53,2022-11-19,C
6366,Unknown,26,68521.31,2020-12-08,B
186,Frank Lee,32,97733.33,2025-11-02,B
4092,Unknown,32,40211.26,2023-06-06,A
4601,Unknown,25,43865.22,2023-06-17,C
2078,O'Connor,37,25644.19,2021-06-20,B
9175,Charlie Van Der Waal,34,31005.27,2022-09-25,B
4834,Frank Lee,26,31596.96,2023-08-05,B
4751,Unknown,36,97453.78,2025-11-02,C
2508,Eve,34,25129.93,2020-11-21,B
8899,Unknown,46,75326.62,2022-03-15,A
2177,Eve,18,52438.58,2020-12-28,B
1466,Frank None,25,81036.21,2024-02-06,C
6488,Frank Smith,43,58793.045,2022-07-05,C
4798,Frank O'Connor,27,58984.51,2020-09-20,A
